isolate	comparedTo_iso	method_1	sanity_check	YN00_dN		YN00_dN_SE		YN00_kappa		YN00_dS_SE		YN00_N		YN00_S		YN00_t		YN00_omega		YN00_dS	method_2		LWL85m_dN		LWL85m_w		LWL85m_N		LWL85m_S		LWL85m_rho		LWL85m_dS	method3		LPB93_dN		LPB93_dS		LPB93_w	method4		LWL85_dN		LWL85_S		LWL85_dS		LWL85_w		LWL85_N	method5		NG86_dN		NG86_omega		NG86_dS
SRR10389210	MG364_maxbin_5	YN00	YN00_dN	0.0032	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0006	YN00_N	404746.1	YN00_S	125965.9	YN00_t	0.0331	YN00_omega	0.0884	YN00_dS	0.0362	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1147	LWL85m_N	388969.0	LWL85m_S	141742.0	LWL85m_rho	None	LWL85m_dS	0.031	LPB93	LPB93_dN	0.003	LPB93_dS	0.031	LPB93_w	0.1156	LWL85	LWL85_dN	0.003	LWL85_S	116447.0	LWL85_dS	0.038	LWL85_w	0.0885	LWL85_N	414265.0	NG86	NG86_dN	0.0032	NG86_omega	0.0883	NG86_dS	0.0362
SRR10389210	MG1343_maxbin_1	YN00	YN00_dN	0.0031	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404737.4	YN00_S	125974.6	YN00_t	0.0307	YN00_omega	0.0933	YN00_dS	0.0332	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1224	LWL85m_N	386464.0	LWL85m_S	144247.0	LWL85m_rho	None	LWL85m_dS	0.028	LPB93	LPB93_dN	0.003	LPB93_dS	0.028	LPB93_w	0.1213	LWL85	LWL85_dN	0.003	LWL85_S	116430.0	LWL85_dS	0.035	LWL85_w	0.0922	LWL85_N	414281.0	NG86	NG86_dN	0.0031	NG86_omega	0.0932	NG86_dS	0.0332
SRR10389210	MG1348_maxbin_1	YN00	YN00_dN	0.0031	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404737.0	YN00_S	125975.0	YN00_t	0.0307	YN00_omega	0.0933	YN00_dS	0.0332	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1224	LWL85m_N	386464.0	LWL85m_S	144247.0	LWL85m_rho	None	LWL85m_dS	0.028	LPB93	LPB93_dN	0.003	LPB93_dS	0.028	LPB93_w	0.1213	LWL85	LWL85_dN	0.003	LWL85_S	116430.0	LWL85_dS	0.035	LWL85_w	0.0922	LWL85_N	414281.0	NG86	NG86_dN	0.0031	NG86_omega	0.0932	NG86_dS	0.0332
SRR10389210	SRR13259104	YN00	YN00_dN	0.0025	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404743.9	YN00_S	125968.1	YN00_t	0.0251	YN00_omega	0.0928	YN00_dS	0.0272	LWL85m	LWL85m_dN	0.002	LWL85m_w	0.1243	LWL85m_N	386360.0	LWL85m_S	144351.0	LWL85m_rho	None	LWL85m_dS	0.023	LPB93	LPB93_dN	0.002	LPB93_dS	0.023	LPB93_w	0.1232	LWL85	LWL85_dN	0.002	LWL85_S	116440.0	LWL85_dS	0.028	LWL85_w	0.0935	LWL85_N	414272.0	NG86	NG86_dN	0.0025	NG86_omega	0.0926	NG86_dS	0.0272
SRR10389210	SRR5449044	YN00	YN00_dN	0.0	YN00_dN SE	0.0	YN00_kappa	3.7825	YN00_dS SE	0.0	YN00_N	404754.1	YN00_S	125957.9	YN00_t	0.0	YN00_omega	0.6224	YN00_dS	0.0	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.3687	LWL85m_N	448104.0	LWL85m_S	82607.2	LWL85m_rho	-0.0	LWL85m_dS	0.0	LPB93	LPB93_dN	0.0	LPB93_dS	0.0	LPB93_w	0.5835	LWL85	LWL85_dN	0.0	LWL85_S	116431.0	LWL85_dS	0.0	LWL85_w	0.5621	LWL85_N	414280.0	NG86	NG86_dN	0.0	NG86_omega	0.6189	NG86_dS	0.0
SRR10389210	MG1357_maxbin_09	YN00	YN00_dN	0.0031	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404737.4	YN00_S	125974.6	YN00_t	0.0307	YN00_omega	0.0933	YN00_dS	0.0332	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1224	LWL85m_N	386464.0	LWL85m_S	144247.0	LWL85m_rho	None	LWL85m_dS	0.028	LPB93	LPB93_dN	0.003	LPB93_dS	0.028	LPB93_w	0.1213	LWL85	LWL85_dN	0.003	LWL85_S	116430.0	LWL85_dS	0.035	LWL85_w	0.0922	LWL85_N	414281.0	NG86	NG86_dN	0.0031	NG86_omega	0.0932	NG86_dS	0.0332
SRR10389210	SRR10957311	YN00	YN00_dN	0.0024	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0004	YN00_N	404738.9	YN00_S	125973.1	YN00_t	0.0225	YN00_omega	0.1027	YN00_dS	0.0237	LWL85m	LWL85m_dN	0.002	LWL85m_w	0.133	LWL85m_N	386905.0	LWL85m_S	143806.0	LWL85m_rho	None	LWL85m_dS	0.02	LPB93	LPB93_dN	0.002	LPB93_dS	0.02	LPB93_w	0.1321	LWL85	LWL85_dN	0.002	LWL85_S	116438.0	LWL85_dS	0.025	LWL85_w	0.1006	LWL85_N	414273.0	NG86	NG86_dN	0.0024	NG86_omega	0.1025	NG86_dS	0.0238
SRR10389210	SRR5945977	YN00	YN00_dN	0.0033	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404751.7	YN00_S	125960.3	YN00_t	0.03	YN00_omega	0.1026	YN00_dS	0.0317	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.134	LWL85m_N	386775.0	LWL85m_S	143937.0	LWL85m_rho	None	LWL85m_dS	0.027	LPB93	LPB93_dN	0.003	LPB93_dS	0.027	LPB93_w	0.1336	LWL85	LWL85_dN	0.003	LWL85_S	116438.0	LWL85_dS	0.033	LWL85_w	0.1012	LWL85_N	414273.0	NG86	NG86_dN	0.0033	NG86_omega	0.1025	NG86_dS	0.0317
SRR10389210	ERR1939904	YN00	YN00_dN	0.0026	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404746.7	YN00_S	125965.3	YN00_t	0.024	YN00_omega	0.1032	YN00_dS	0.0253	LWL85m	LWL85m_dN	0.002	LWL85m_w	0.1371	LWL85m_N	385086.0	LWL85m_S	145625.0	LWL85m_rho	None	LWL85m_dS	0.021	LPB93	LPB93_dN	0.002	LPB93_dS	0.021	LPB93_w	0.1351	LWL85	LWL85_dN	0.002	LWL85_S	116439.0	LWL85_dS	0.026	LWL85_w	0.1019	LWL85_N	414272.0	NG86	NG86_dN	0.0026	NG86_omega	0.103	NG86_dS	0.0254
SRR10389210	SRR8179089	YN00	YN00_dN	0.0	YN00_dN SE	0.0	YN00_kappa	3.7825	YN00_dS SE	0.0	YN00_N	404753.9	YN00_S	125958.1	YN00_t	0.0	YN00_omega	1.3485	YN00_dS	0.0	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.7989	LWL85m_N	448103.0	LWL85m_S	82608.3	LWL85m_rho	-0.0	LWL85m_dS	0.0	LPB93	LPB93_dN	0.0	LPB93_dS	0.0	LPB93_w	1.4905	LWL85	LWL85_dN	0.0	LWL85_S	116432.0	LWL85_dS	0.0	LWL85_w	1.2179	LWL85_N	414279.0	NG86	NG86_dN	0.0	NG86_omega	1.341	NG86_dS	0.0
SRR10389210	MG1065_maxbin_03	YN00	YN00_dN	0.0031	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404714.2	YN00_S	125997.8	YN00_t	0.0299	YN00_omega	0.0955	YN00_dS	0.0321	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1263	LWL85m_N	386872.0	LWL85m_S	143839.0	LWL85m_rho	None	LWL85m_dS	0.027	LPB93	LPB93_dN	0.003	LPB93_dS	0.027	LPB93_w	0.1245	LWL85	LWL85_dN	0.003	LWL85_S	116449.0	LWL85_dS	0.033	LWL85_w	0.0955	LWL85_N	414262.0	NG86	NG86_dN	0.0031	NG86_omega	0.0954	NG86_dS	0.0321
SRR10389210	MG1174_maxbin_9_sub	YN00	YN00_dN	0.0049	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0006	YN00_N	404731.9	YN00_S	125980.1	YN00_t	0.0438	YN00_omega	0.1074	YN00_dS	0.0457	LWL85m	LWL85m_dN	0.005	LWL85m_w	0.1348	LWL85m_N	390713.0	LWL85m_S	139998.0	LWL85m_rho	None	LWL85m_dS	0.039	LPB93	LPB93_dN	0.005	LPB93_dS	0.039	LPB93_w	0.1356	LWL85	LWL85_dN	0.005	LWL85_S	116427.0	LWL85_dS	0.048	LWL85_w	0.1057	LWL85_N	414284.0	NG86	NG86_dN	0.0049	NG86_omega	0.1074	NG86_dS	0.0457
SRR10389210	MG108_maxbin_1	YN00	YN00_dN	0.0027	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404705.3	YN00_S	126006.7	YN00_t	0.0275	YN00_omega	0.0911	YN00_dS	0.0298	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1173	LWL85m_N	388688.0	LWL85m_S	142023.0	LWL85m_rho	None	LWL85m_dS	0.025	LPB93	LPB93_dN	0.003	LPB93_dS	0.025	LPB93_w	0.1186	LWL85	LWL85_dN	0.002	LWL85_S	116447.0	LWL85_dS	0.031	LWL85_w	0.0902	LWL85_N	414264.0	NG86	NG86_dN	0.0027	NG86_omega	0.0909	NG86_dS	0.0298
SRR10389210	SRR10957307	YN00	YN00_dN	0.0028	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404736.5	YN00_S	125975.5	YN00_t	0.0267	YN00_omega	0.0967	YN00_dS	0.0286	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1259	LWL85m_N	386697.0	LWL85m_S	144014.0	LWL85m_rho	None	LWL85m_dS	0.024	LPB93	LPB93_dN	0.003	LPB93_dS	0.024	LPB93_w	0.1253	LWL85	LWL85_dN	0.002	LWL85_S	116440.0	LWL85_dS	0.03	LWL85_w	0.095	LWL85_N	414271.0	NG86	NG86_dN	0.0028	NG86_omega	0.0966	NG86_dS	0.0286
SRR10389210	MG32_maxbin_6	YN00	YN00_dN	0.003	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404707.6	YN00_S	126004.4	YN00_t	0.0293	YN00_omega	0.0967	YN00_dS	0.0314	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1265	LWL85m_N	386430.0	LWL85m_S	144281.0	LWL85m_rho	None	LWL85m_dS	0.026	LPB93	LPB93_dN	0.003	LPB93_dS	0.026	LPB93_w	0.125	LWL85	LWL85_dN	0.003	LWL85_S	116442.0	LWL85_dS	0.033	LWL85_w	0.0953	LWL85_N	414270.0	NG86	NG86_dN	0.003	NG86_omega	0.0965	NG86_dS	0.0314
SRR10389210	AP012332_1	YN00	YN00_dN	0.0025	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404744.5	YN00_S	125967.5	YN00_t	0.0251	YN00_omega	0.0927	YN00_dS	0.0271	LWL85m	LWL85m_dN	0.002	LWL85m_w	0.1243	LWL85m_N	386329.0	LWL85m_S	144382.0	LWL85m_rho	None	LWL85m_dS	0.023	LPB93	LPB93_dN	0.002	LPB93_dS	0.023	LPB93_w	0.1232	LWL85	LWL85_dN	0.002	LWL85_S	116440.0	LWL85_dS	0.028	LWL85_w	0.0935	LWL85_N	414272.0	NG86	NG86_dN	0.0025	NG86_omega	0.0926	NG86_dS	0.0271
SRR10389210	ERR1045856	YN00	YN00_dN	0.003	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404727.6	YN00_S	125984.4	YN00_t	0.0301	YN00_omega	0.0911	YN00_dS	0.0327	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1207	LWL85m_N	385796.0	LWL85m_S	144915.0	LWL85m_rho	None	LWL85m_dS	0.027	LPB93	LPB93_dN	0.003	LPB93_dS	0.027	LPB93_w	0.1198	LWL85	LWL85_dN	0.003	LWL85_S	116435.0	LWL85_dS	0.034	LWL85_w	0.0903	LWL85_N	414276.0	NG86	NG86_dN	0.003	NG86_omega	0.091	NG86_dS	0.0326
SRR10389210	ERR1045858	YN00	YN00_dN	0.0026	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404734.2	YN00_S	125977.8	YN00_t	0.0239	YN00_omega	0.104	YN00_dS	0.0251	LWL85m	LWL85m_dN	0.002	LWL85m_w	0.1344	LWL85m_N	387800.0	LWL85m_S	142911.0	LWL85m_rho	None	LWL85m_dS	0.021	LPB93	LPB93_dN	0.002	LPB93_dS	0.021	LPB93_w	0.1337	LWL85	LWL85_dN	0.002	LWL85_S	116431.0	LWL85_dS	0.026	LWL85_w	0.1025	LWL85_N	414280.0	NG86	NG86_dN	0.0026	NG86_omega	0.1038	NG86_dS	0.0251
SRR10389210	MG1397_maxbin_5	YN00	YN00_dN	0.0025	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0004	YN00_N	404751.6	YN00_S	125960.4	YN00_t	0.0231	YN00_omega	0.1007	YN00_dS	0.0245	LWL85m	LWL85m_dN	0.002	LWL85m_w	0.1322	LWL85m_N	385961.0	LWL85m_S	144750.0	LWL85m_rho	None	LWL85m_dS	0.02	LPB93	LPB93_dN	0.002	LPB93_dS	0.02	LPB93_w	0.1308	LWL85	LWL85_dN	0.002	LWL85_S	116435.0	LWL85_dS	0.025	LWL85_w	0.0991	LWL85_N	414276.0	NG86	NG86_dN	0.0025	NG86_omega	0.1005	NG86_dS	0.0245
SRR10389210	MG280_maxbin_4	YN00	YN00_dN	0.0029	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404787.3	YN00_S	125924.7	YN00_t	0.0283	YN00_omega	0.0943	YN00_dS	0.0305	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.121	LWL85m_N	387752.0	LWL85m_S	142959.0	LWL85m_rho	None	LWL85m_dS	0.026	LPB93	LPB93_dN	0.003	LPB93_dS	0.026	LPB93_w	0.1206	LWL85	LWL85_dN	0.003	LWL85_S	116429.0	LWL85_dS	0.032	LWL85_w	0.0922	LWL85_N	414282.0	NG86	NG86_dN	0.0029	NG86_omega	0.0942	NG86_dS	0.0304
SRR10389210	MG1284_maxbin_1	YN00	YN00_dN	0.0027	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404738.1	YN00_S	125973.9	YN00_t	0.0259	YN00_omega	0.0957	YN00_dS	0.0278	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1261	LWL85m_N	385776.0	LWL85m_S	144935.0	LWL85m_rho	None	LWL85m_dS	0.023	LPB93	LPB93_dN	0.003	LPB93_dS	0.023	LPB93_w	0.1251	LWL85	LWL85_dN	0.002	LWL85_S	116421.0	LWL85_dS	0.029	LWL85_w	0.0943	LWL85_N	414290.0	NG86	NG86_dN	0.0027	NG86_omega	0.0956	NG86_dS	0.0278
SRR10389210	ERR1045811	YN00	YN00_dN	0.0023	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404793.7	YN00_S	125918.3	YN00_t	0.0236	YN00_omega	0.0914	YN00_dS	0.0256	LWL85m	LWL85m_dN	0.002	LWL85m_w	0.1227	LWL85m_N	384512.0	LWL85m_S	146199.0	LWL85m_rho	None	LWL85m_dS	0.021	LPB93	LPB93_dN	0.002	LPB93_dS	0.021	LPB93_w	0.1213	LWL85	LWL85_dN	0.002	LWL85_S	116432.0	LWL85_dS	0.026	LWL85_w	0.0907	LWL85_N	414279.0	NG86	NG86_dN	0.0023	NG86_omega	0.0913	NG86_dS	0.0256
SRR10389210	ERR1939897	YN00	YN00_dN	0.0028	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404773.3	YN00_S	125938.7	YN00_t	0.0279	YN00_omega	0.0936	YN00_dS	0.0301	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1263	LWL85m_N	385108.0	LWL85m_S	145603.0	LWL85m_rho	None	LWL85m_dS	0.025	LPB93	LPB93_dN	0.003	LPB93_dS	0.025	LPB93_w	0.1254	LWL85	LWL85_dN	0.003	LWL85_S	116435.0	LWL85_dS	0.031	LWL85_w	0.0939	LWL85_N	414276.0	NG86	NG86_dN	0.0028	NG86_omega	0.0936	NG86_dS	0.0301
SRR10389210	MG163_maxbin_09	YN00	YN00_dN	0.0037	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0006	YN00_N	404724.2	YN00_S	125987.8	YN00_t	0.0378	YN00_omega	0.0913	YN00_dS	0.041	LWL85m	LWL85m_dN	0.004	LWL85m_w	0.1189	LWL85m_N	388103.0	LWL85m_S	142608.0	LWL85m_rho	None	LWL85m_dS	0.035	LPB93	LPB93_dN	0.004	LPB93_dS	0.035	LPB93_w	0.1189	LWL85	LWL85_dN	0.003	LWL85_S	116442.0	LWL85_dS	0.043	LWL85_w	0.0909	LWL85_N	414270.0	NG86	NG86_dN	0.0037	NG86_omega	0.0913	NG86_dS	0.0409
SRR10389210	MG343_maxbin_1	YN00	YN00_dN	0.0023	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0004	YN00_N	404751.9	YN00_S	125960.1	YN00_t	0.0221	YN00_omega	0.0964	YN00_dS	0.0237	LWL85m	LWL85m_dN	0.002	LWL85m_w	0.1252	LWL85m_N	387658.0	LWL85m_S	143053.0	LWL85m_rho	None	LWL85m_dS	0.02	LPB93	LPB93_dN	0.002	LPB93_dS	0.02	LPB93_w	0.1238	LWL85	LWL85_dN	0.002	LWL85_S	116439.0	LWL85_dS	0.025	LWL85_w	0.0954	LWL85_N	414272.0	NG86	NG86_dN	0.0023	NG86_omega	0.0962	NG86_dS	0.0237
SRR10389210	MG736_maxbin_2	YN00	YN00_dN	0.004	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0006	YN00_N	404748.8	YN00_S	125963.2	YN00_t	0.0395	YN00_omega	0.0932	YN00_dS	0.0427	LWL85m	LWL85m_dN	0.004	LWL85m_w	0.1213	LWL85m_N	388453.0	LWL85m_S	142258.0	LWL85m_rho	None	LWL85m_dS	0.036	LPB93	LPB93_dN	0.004	LPB93_dS	0.036	LPB93_w	0.1209	LWL85	LWL85_dN	0.004	LWL85_S	116435.0	LWL85_dS	0.044	LWL85_w	0.0931	LWL85_N	414276.0	NG86	NG86_dN	0.004	NG86_omega	0.0933	NG86_dS	0.0426
SRR10389210	MG151_maxbin_2	YN00	YN00_dN	0.0031	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404733.3	YN00_S	125978.7	YN00_t	0.0317	YN00_omega	0.0887	YN00_dS	0.0347	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1145	LWL85m_N	388472.0	LWL85m_S	142239.0	LWL85m_rho	None	LWL85m_dS	0.029	LPB93	LPB93_dN	0.003	LPB93_dS	0.03	LPB93_w	0.1148	LWL85	LWL85_dN	0.003	LWL85_S	116429.0	LWL85_dS	0.036	LWL85_w	0.0878	LWL85_N	414282.0	NG86	NG86_dN	0.0031	NG86_omega	0.0886	NG86_dS	0.0347
SRR10389210	SRR5449043	YN00	YN00_dN	0.0	YN00_dN SE	0.0	YN00_kappa	3.7825	YN00_dS SE	0.0	YN00_N	404754.3	YN00_S	125957.7	YN00_t	0.0	YN00_omega	0.3112	YN00_dS	0.0	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.1843	LWL85m_N	448104.0	LWL85m_S	82607.8	LWL85m_rho	-0.0	LWL85m_dS	0.0	LPB93	LPB93_dN	0.0	LPB93_dS	0.0	LPB93_w	0.3483	LWL85	LWL85_dN	0.0	LWL85_S	116431.0	LWL85_dS	0.0	LWL85_w	0.281	LWL85_N	414280.0	NG86	NG86_dN	0.0	NG86_omega	0.3095	NG86_dS	0.0
SRR10389210	MG1066_maxbin_09	YN00	YN00_dN	0.0031	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404715.1	YN00_S	125996.9	YN00_t	0.0299	YN00_omega	0.0956	YN00_dS	0.0321	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1265	LWL85m_N	386806.0	LWL85m_S	143905.0	LWL85m_rho	None	LWL85m_dS	0.027	LPB93	LPB93_dN	0.003	LPB93_dS	0.027	LPB93_w	0.1246	LWL85	LWL85_dN	0.003	LWL85_S	116449.0	LWL85_dS	0.033	LWL85_w	0.0956	LWL85_N	414262.0	NG86	NG86_dN	0.0031	NG86_omega	0.0955	NG86_dS	0.0321
SRR10389210	MG125_maxbin_2	YN00	YN00_dN	0.0027	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404740.1	YN00_S	125971.9	YN00_t	0.0252	YN00_omega	0.1009	YN00_dS	0.0268	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1301	LWL85m_N	388138.0	LWL85m_S	142573.0	LWL85m_rho	None	LWL85m_dS	0.023	LPB93	LPB93_dN	0.003	LPB93_dS	0.023	LPB93_w	0.13	LWL85	LWL85_dN	0.002	LWL85_S	116439.0	LWL85_dS	0.028	LWL85_w	0.0996	LWL85_N	414272.0	NG86	NG86_dN	0.0027	NG86_omega	0.1007	NG86_dS	0.0268
SRR10389210	MG282_maxbin_3	YN00	YN00_dN	0.0027	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404729.8	YN00_S	125982.2	YN00_t	0.0281	YN00_omega	0.0882	YN00_dS	0.0307	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1173	LWL85m_N	386751.0	LWL85m_S	143960.0	LWL85m_rho	None	LWL85m_dS	0.026	LPB93	LPB93_dN	0.003	LPB93_dS	0.026	LPB93_w	0.1164	LWL85	LWL85_dN	0.002	LWL85_S	116437.0	LWL85_dS	0.032	LWL85_w	0.0886	LWL85_N	414274.0	NG86	NG86_dN	0.0027	NG86_omega	0.088	NG86_dS	0.0307
SRR10389210	MG273_maxbin_4	YN00	YN00_dN	0.0027	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404739.4	YN00_S	125972.6	YN00_t	0.027	YN00_omega	0.0919	YN00_dS	0.0292	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1228	LWL85m_N	386652.0	LWL85m_S	144059.0	LWL85m_rho	None	LWL85m_dS	0.024	LPB93	LPB93_dN	0.003	LPB93_dS	0.024	LPB93_w	0.122	LWL85	LWL85_dN	0.002	LWL85_S	116438.0	LWL85_dS	0.03	LWL85_w	0.0926	LWL85_N	414273.0	NG86	NG86_dN	0.0027	NG86_omega	0.0918	NG86_dS	0.0292
SRR5449043	SRR10957314	YN00	YN00_dN	0.0024	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404747.8	YN00_S	125964.2	YN00_t	0.0245	YN00_omega	0.0895	YN00_dS	0.0267	LWL85m	LWL85m_dN	0.002	LWL85m_w	0.1186	LWL85m_N	387625.0	LWL85m_S	143086.0	LWL85m_rho	None	LWL85m_dS	0.022	LPB93	LPB93_dN	0.002	LPB93_dS	0.023	LPB93_w	0.1173	LWL85	LWL85_dN	0.002	LWL85_S	116429.0	LWL85_dS	0.028	LWL85_w	0.0903	LWL85_N	414282.0	NG86	NG86_dN	0.0024	NG86_omega	0.0893	NG86_dS	0.0268
SRR5449043	SRR3350448	YN00	YN00_dN	0.0024	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404792.3	YN00_S	125919.7	YN00_t	0.0238	YN00_omega	0.0943	YN00_dS	0.0257	LWL85m	LWL85m_dN	0.002	LWL85m_w	0.1264	LWL85m_N	384601.0	LWL85m_S	146110.0	LWL85m_rho	None	LWL85m_dS	0.021	LPB93	LPB93_dN	0.002	LPB93_dS	0.021	LPB93_w	0.1246	LWL85	LWL85_dN	0.002	LWL85_S	116434.0	LWL85_dS	0.027	LWL85_w	0.0935	LWL85_N	414277.0	NG86	NG86_dN	0.0024	NG86_omega	0.0942	NG86_dS	0.0256
SRR5449043	ERR1045808	YN00	YN00_dN	0.0023	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0004	YN00_N	404779.3	YN00_S	125932.7	YN00_t	0.0224	YN00_omega	0.0974	YN00_dS	0.024	LWL85m	LWL85m_dN	0.002	LWL85m_w	0.1295	LWL85m_N	385383.0	LWL85m_S	145328.0	LWL85m_rho	None	LWL85m_dS	0.02	LPB93	LPB93_dN	0.002	LPB93_dS	0.02	LPB93_w	0.1284	LWL85	LWL85_dN	0.002	LWL85_S	116430.0	LWL85_dS	0.025	LWL85_w	0.0965	LWL85_N	414282.0	NG86	NG86_dN	0.0023	NG86_omega	0.0972	NG86_dS	0.024
SRR5449043	ERR1045869	YN00	YN00_dN	0.0033	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404750.9	YN00_S	125961.1	YN00_t	0.0301	YN00_omega	0.1027	YN00_dS	0.0317	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1341	LWL85m_N	386788.0	LWL85m_S	143923.0	LWL85m_rho	None	LWL85m_dS	0.027	LPB93	LPB93_dN	0.003	LPB93_dS	0.027	LPB93_w	0.1337	LWL85	LWL85_dN	0.003	LWL85_S	116439.0	LWL85_dS	0.033	LWL85_w	0.1013	LWL85_N	414273.0	NG86	NG86_dN	0.0033	NG86_omega	0.1026	NG86_dS	0.0317
SRR5449043	MG1297_maxbin_2	YN00	YN00_dN	0.004	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0006	YN00_N	404727.1	YN00_S	125984.9	YN00_t	0.0379	YN00_omega	0.0987	YN00_dS	0.0404	LWL85m	LWL85m_dN	0.004	LWL85m_w	0.1309	LWL85m_N	386068.0	LWL85m_S	144644.0	LWL85m_rho	None	LWL85m_dS	0.034	LPB93	LPB93_dN	0.004	LPB93_dS	0.034	LPB93_w	0.1293	LWL85	LWL85_dN	0.004	LWL85_S	116438.0	LWL85_dS	0.042	LWL85_w	0.0982	LWL85_N	414273.0	NG86	NG86_dN	0.004	NG86_omega	0.0988	NG86_dS	0.0403
SRR5449043	ERR1045866	YN00	YN00_dN	0.0026	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404733.5	YN00_S	125978.5	YN00_t	0.0239	YN00_omega	0.1039	YN00_dS	0.0251	LWL85m	LWL85m_dN	0.002	LWL85m_w	0.1342	LWL85m_N	387817.0	LWL85m_S	142894.0	LWL85m_rho	None	LWL85m_dS	0.021	LPB93	LPB93_dN	0.002	LPB93_dS	0.021	LPB93_w	0.1336	LWL85	LWL85_dN	0.002	LWL85_S	116431.0	LWL85_dS	0.026	LWL85_w	0.1024	LWL85_N	414280.0	NG86	NG86_dN	0.0026	NG86_omega	0.1037	NG86_dS	0.0252
