isolate	comparedTo_iso	method_1	sanity_check	YN00_dN		YN00_dN_SE		YN00_kappa		YN00_dS_SE		YN00_N		YN00_S		YN00_t		YN00_omega		YN00_dS	method_2		LWL85m_dN		LWL85m_w		LWL85m_N		LWL85m_S		LWL85m_rho		LWL85m_dS	method3		LPB93_dN		LPB93_dS		LPB93_w	method4		LWL85_dN		LWL85_S		LWL85_dS		LWL85_w		LWL85_N	method5		NG86_dN		NG86_omega		NG86_dS
SRR5945977_00794	MG1065_maxbin_03_01230	YN00	YN00_dN	0.0029	YN00_dN SE	0.002	YN00_kappa	3.2146	YN00_dS SE	0.0044	YN00_N	695.2	YN00_S	228.8	YN00_t	0.0098	YN00_omega	0.6575	YN00_dS	0.0044	LWL85m	LWL85m_dN	None	LWL85m_S	nan	LWL85m_dS	None	LWL85m_w	nan	LWL85m_N	nan	LPB93	LPB93_dN	0.004	LPB93_dS	-0.0	LPB93_w	-190.59	LWL85	LWL85_dN	0.004	LWL85_S	204.3	LWL85_dS	-0.0	LWL85_w	-126.41	LWL85_N	719.7	NG86	NG86_dN	0.0029	NG86_omega	0.6345	NG86_dS	0.0045
SRR5945977_00794	MG280_maxbin_4_00768	YN00	YN00_dN	0.0072	YN00_dN SE	0.0032	YN00_kappa	3.2146	YN00_dS SE	0.0119	YN00_N	695.5	YN00_S	228.5	YN00_t	0.0395	YN00_omega	0.2309	YN00_dS	0.0313	LWL85m	LWL85m_dN	0.007	LWL85m_w	0.2163	LWL85m_N	704.9	LWL85m_S	219.1	LWL85m_rho	None	LWL85m_dS	0.033	LPB93	LPB93_dN	0.007	LPB93_dS	0.036	LPB93_w	0.1942	LWL85	LWL85_dN	0.007	LWL85_S	204.3	LWL85_dS	0.035	LWL85_w	0.1975	LWL85_N	719.7	NG86	NG86_dN	0.0072	NG86_omega	0.2231	NG86_dS	0.0321
SRR5945977_00794	MG1174_maxbin_9_sub_00376	YN00	YN00_dN	0.0043	YN00_dN SE	0.0025	YN00_kappa	3.2146	YN00_dS SE	0.0161	YN00_N	695.5	YN00_S	228.5	YN00_t	0.0505	YN00_omega	0.0788	YN00_dS	0.0549	LWL85m	LWL85m_dN	0.005	LWL85m_w	0.116	LWL85m_N	694.1	LWL85m_S	229.9	LWL85m_rho	None	LWL85m_dS	0.049	LPB93	LPB93_dN	0.005	LPB93_dS	0.044	LPB93_w	0.1327	LWL85	LWL85_dN	0.005	LWL85_S	204.3	LWL85_dS	0.056	LWL85_w	0.0995	LWL85_N	719.7	NG86	NG86_dN	0.0043	NG86_omega	0.0767	NG86_dS	0.0559
SRR5945977_00794	ERR1045866_00773	YN00	YN00_dN	0.0197	YN00_dN SE	0.0054	YN00_kappa	3.2146	YN00_dS SE	0.0303	YN00_N	694.0	YN00_S	230.0	YN00_t	0.171	YN00_omega	0.1163	YN00_dS	0.1695	LWL85m	LWL85m_dN	0.021	LWL85m_w	0.1357	LWL85m_N	696.5	LWL85m_S	227.5	LWL85m_rho	None	LWL85m_dS	0.161	LPB93	LPB93_dN	0.021	LPB93_dS	0.161	LPB93_w	0.1346	LWL85	LWL85_dN	0.021	LWL85_S	205.0	LWL85_dS	0.179	LWL85_w	0.1185	LWL85_N	719.0	NG86	NG86_dN	0.0195	NG86_omega	0.1132	NG86_dS	0.1726
SRR5945977_00794	MG1276_maxbin_03_sub_00477	YN00	YN00_dN	0.0043	YN00_dN SE	0.0025	YN00_kappa	3.2146	YN00_dS SE	0.0161	YN00_N	695.5	YN00_S	228.5	YN00_t	0.0505	YN00_omega	0.0788	YN00_dS	0.0549	LWL85m	LWL85m_dN	0.005	LWL85m_w	0.116	LWL85m_N	694.1	LWL85m_S	229.9	LWL85m_rho	None	LWL85m_dS	0.049	LPB93	LPB93_dN	0.005	LPB93_dS	0.044	LPB93_w	0.1327	LWL85	LWL85_dN	0.005	LWL85_S	204.3	LWL85_dS	0.056	LWL85_w	0.0995	LWL85_N	719.7	NG86	NG86_dN	0.0043	NG86_omega	0.0767	NG86_dS	0.0559
SRR5945977_00794	MG32_maxbin_6_00455	YN00	YN00_dN	0.0029	YN00_dN SE	0.002	YN00_kappa	3.2146	YN00_dS SE	0.0044	YN00_N	695.2	YN00_S	228.8	YN00_t	0.0098	YN00_omega	0.6575	YN00_dS	0.0044	LWL85m	LWL85m_dN	None	LWL85m_S	nan	LWL85m_dS	None	LWL85m_w	nan	LWL85m_N	nan	LPB93	LPB93_dN	0.004	LPB93_dS	-0.0	LPB93_w	-190.59	LWL85	LWL85_dN	0.004	LWL85_S	204.3	LWL85_dS	-0.0	LWL85_w	-126.41	LWL85_N	719.7	NG86	NG86_dN	0.0029	NG86_omega	0.6345	NG86_dS	0.0045
SRR5945977_00794	MG1066_maxbin_09_00946	YN00	YN00_dN	0.0029	YN00_dN SE	0.002	YN00_kappa	3.2146	YN00_dS SE	0.0044	YN00_N	695.2	YN00_S	228.8	YN00_t	0.0098	YN00_omega	0.6575	YN00_dS	0.0044	LWL85m	LWL85m_dN	None	LWL85m_S	nan	LWL85m_dS	None	LWL85m_w	nan	LWL85m_N	nan	LPB93	LPB93_dN	0.004	LPB93_dS	-0.0	LPB93_w	-190.59	LWL85	LWL85_dN	0.004	LWL85_S	204.3	LWL85_dS	-0.0	LWL85_w	-126.41	LWL85_N	719.7	NG86	NG86_dN	0.0029	NG86_omega	0.6345	NG86_dS	0.0045
SRR5945977_00794	MG364_maxbin_5_01032	YN00	YN00_dN	0.0116	YN00_dN SE	0.0041	YN00_kappa	3.2146	YN00_dS SE	0.0289	YN00_N	694.1	YN00_S	229.9	YN00_t	0.1427	YN00_omega	0.0744	YN00_dS	0.1561	LWL85m	LWL85m_dN	0.016	LWL85m_w	0.1205	LWL85m_N	687.6	LWL85m_S	236.4	LWL85m_rho	None	LWL85m_dS	0.134	LPB93	LPB93_dN	0.015	LPB93_dS	0.134	LPB93_w	0.1147	LWL85	LWL85_dN	0.015	LWL85_S	205.0	LWL85_dS	0.155	LWL85_w	0.0999	LWL85_N	719.0	NG86	NG86_dN	0.0115	NG86_omega	0.0725	NG86_dS	0.1587
SRR5945977_00794	MG125_maxbin_2_00021	YN00	YN00_dN	0.0014	YN00_dN SE	0.0014	YN00_kappa	3.2146	YN00_dS SE	0.0119	YN00_N	694.7	YN00_S	229.3	YN00_t	0.0265	YN00_omega	0.0462	YN00_dS	0.0312	LWL85m	LWL85m_dN	0.002	LWL85m_w	0.1083	LWL85m_N	693.4	LWL85m_S	230.6	LWL85m_rho	None	LWL85m_dS	0.026	LPB93	LPB93_dN	0.002	LPB93_dS	0.029	LPB93_w	0.0978	LWL85	LWL85_dN	0.002	LWL85_S	205.0	LWL85_dS	0.03	LWL85_w	0.0929	LWL85_N	719.0	NG86	NG86_dN	0.0014	NG86_omega	0.0446	NG86_dS	0.032
SRR5945977_00794	ERR1939904_00789	YN00	YN00_dN	0.0029	YN00_dN SE	0.002	YN00_kappa	3.2146	YN00_dS SE	0.0137	YN00_N	695.2	YN00_S	228.8	YN00_t	0.0366	YN00_omega	0.0711	YN00_dS	0.0406	LWL85m	LWL85m_dN	0.004	LWL85m_w	0.133	LWL85m_N	678.3	LWL85m_S	245.7	LWL85m_rho	None	LWL85m_dS	0.033	LPB93	LPB93_dN	0.004	LPB93_dS	0.033	LPB93_w	0.127	LWL85	LWL85_dN	0.004	LWL85_S	204.8	LWL85_dS	0.04	LWL85_w	0.1046	LWL85_N	719.2	NG86	NG86_dN	0.0029	NG86_omega	0.0689	NG86_dS	0.0415
SRR5945977_00794	SRR5449044_00792	YN00	YN00_dN	0.0043	YN00_dN SE	0.0025	YN00_kappa	3.2146	YN00_dS SE	0.0062	YN00_N	695.0	YN00_S	229.0	YN00_t	0.0163	YN00_omega	0.4928	YN00_dS	0.0088	LWL85m	LWL85m_dN	0.006	LWL85m_w	1.988	LWL85m_N	619.0	LWL85m_S	305.0	LWL85m_rho	None	LWL85m_dS	0.003	LPB93	LPB93_dN	0.005	LPB93_dS	0.003	LPB93_w	1.7926	LWL85	LWL85_dN	0.005	LWL85_S	204.7	LWL85_dS	0.004	LWL85_w	1.148	LWL85_N	719.3	NG86	NG86_dN	0.0043	NG86_omega	0.4759	NG86_dS	0.009
SRR5945977_00794	ERR1045869_00794	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	3.2146	YN00_dS SE	0.0	YN00_N	695.3	YN00_S	228.7	YN00_t	-0.0	YN00_omega	99.0	YN00_dS	-0.0	LWL85m	LWL85m_dN	None	LWL85m_S	nan	LWL85m_dS	None	LWL85m_w	nan	LWL85m_N	nan	LPB93	LPB93_dN	0.0	LPB93_dS	0.0	LPB93_w	nan	LWL85	LWL85_dN	0.0	LWL85_S	204.3	LWL85_dS	0.0	LWL85_w	nan	LWL85_N	719.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0
SRR5945977_00794	ERR1045811_00767	YN00	YN00_dN	0.0087	YN00_dN SE	0.0035	YN00_kappa	3.2146	YN00_dS SE	0.0174	YN00_N	695.5	YN00_S	228.5	YN00_t	0.0672	YN00_omega	0.1352	YN00_dS	0.0642	LWL85m	LWL85m_dN	0.01	LWL85m_w	0.1648	LWL85m_N	702.0	LWL85m_S	222.0	LWL85m_rho	None	LWL85m_dS	0.061	LPB93	LPB93_dN	0.009	LPB93_dS	0.06	LPB93_w	0.161	LWL85	LWL85_dN	0.009	LWL85_S	204.7	LWL85_dS	0.066	LWL85_w	0.1483	LWL85_N	719.3	NG86	NG86_dN	0.0086	NG86_omega	0.1313	NG86_dS	0.0656
SRR5945977_00794	MG1297_maxbin_2_00219	YN00	YN00_dN	0.0043	YN00_dN SE	0.0025	YN00_kappa	3.2146	YN00_dS SE	0.0099	YN00_N	694.8	YN00_S	229.2	YN00_t	0.0263	YN00_omega	0.1956	YN00_dS	0.0221	LWL85m	LWL85m_dN	0.007	LWL85m_w	0.4779	LWL85m_N	719.0	LWL85m_S	205.0	LWL85m_rho	None	LWL85m_dS	0.014	LPB93	LPB93_dN	0.007	LPB93_dS	0.016	LPB93_w	0.4419	LWL85	LWL85_dN	0.007	LWL85_S	205.0	LWL85_dS	0.014	LWL85_w	0.4779	LWL85_N	719.0	NG86	NG86_dN	0.0043	NG86_omega	0.189	NG86_dS	0.0227
SRR5945977_00794	MG1397_maxbin_5_01248	YN00	YN00_dN	0.0014	YN00_dN SE	0.0014	YN00_kappa	3.2146	YN00_dS SE	0.0077	YN00_N	694.6	YN00_S	229.4	YN00_t	0.0131	YN00_omega	0.1091	YN00_dS	0.0132	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.4887	LWL85m_N	619.0	LWL85m_S	305.0	LWL85m_rho	None	LWL85m_dS	0.006	LPB93	LPB93_dN	0.002	LPB93_dS	0.006	LPB93_w	0.4407	LWL85	LWL85_dN	0.002	LWL85_S	204.3	LWL85_dS	0.009	LWL85_w	0.2816	LWL85_N	719.7	NG86	NG86_dN	0.0014	NG86_omega	0.105	NG86_dS	0.0136
SRR5945977_00794	ERR1045858_00771	YN00	YN00_dN	0.0197	YN00_dN SE	0.0054	YN00_kappa	3.2146	YN00_dS SE	0.0303	YN00_N	694.0	YN00_S	230.0	YN00_t	0.171	YN00_omega	0.1163	YN00_dS	0.1695	LWL85m	LWL85m_dN	0.021	LWL85m_w	0.1357	LWL85m_N	696.5	LWL85m_S	227.5	LWL85m_rho	None	LWL85m_dS	0.161	LPB93	LPB93_dN	0.021	LPB93_dS	0.161	LPB93_w	0.1346	LWL85	LWL85_dN	0.021	LWL85_S	205.0	LWL85_dS	0.179	LWL85_w	0.1185	LWL85_N	719.0	NG86	NG86_dN	0.0195	NG86_omega	0.1132	NG86_dS	0.1726
SRR5945977_00794	ERR1045863_00786	YN00	YN00_dN	0.0043	YN00_dN SE	0.0025	YN00_kappa	3.2146	YN00_dS SE	0.0077	YN00_N	695.0	YN00_S	229.0	YN00_t	0.0196	YN00_omega	0.3272	YN00_dS	0.0132	LWL85m	LWL85m_dN	0.006	LWL85m_w	0.9839	LWL85m_N	619.0	LWL85m_S	305.0	LWL85m_rho	None	LWL85m_dS	0.006	LPB93	LPB93_dN	0.005	LPB93_dS	0.006	LPB93_w	0.8872	LWL85	LWL85_dN	0.005	LWL85_S	204.7	LWL85_dS	0.009	LWL85_w	0.5681	LWL85_N	719.3	NG86	NG86_dN	0.0043	NG86_omega	0.3163	NG86_dS	0.0136
SRR5945977_00794	SRR8179089_00793	YN00	YN00_dN	0.0043	YN00_dN SE	0.0025	YN00_kappa	3.2146	YN00_dS SE	0.0062	YN00_N	695.0	YN00_S	229.0	YN00_t	0.0163	YN00_omega	0.4928	YN00_dS	0.0088	LWL85m	LWL85m_dN	0.006	LWL85m_w	1.988	LWL85m_N	619.0	LWL85m_S	305.0	LWL85m_rho	None	LWL85m_dS	0.003	LPB93	LPB93_dN	0.005	LPB93_dS	0.003	LPB93_w	1.7926	LWL85	LWL85_dN	0.005	LWL85_S	204.7	LWL85_dS	0.004	LWL85_w	1.148	LWL85_N	719.3	NG86	NG86_dN	0.0043	NG86_omega	0.4759	NG86_dS	0.009
SRR5945977_00794	ERR1045856_00787	YN00	YN00_dN	0.0043	YN00_dN SE	0.0025	YN00_kappa	3.2146	YN00_dS SE	0.0077	YN00_N	695.0	YN00_S	229.0	YN00_t	0.0196	YN00_omega	0.3272	YN00_dS	0.0132	LWL85m	LWL85m_dN	0.006	LWL85m_w	0.9839	LWL85m_N	619.0	LWL85m_S	305.0	LWL85m_rho	None	LWL85m_dS	0.006	LPB93	LPB93_dN	0.005	LPB93_dS	0.006	LPB93_w	0.8872	LWL85	LWL85_dN	0.005	LWL85_S	204.7	LWL85_dS	0.009	LWL85_w	0.5681	LWL85_N	719.3	NG86	NG86_dN	0.0043	NG86_omega	0.3163	NG86_dS	0.0136
SRR5945977_00794	ERR1045808_00771	YN00	YN00_dN	0.0197	YN00_dN SE	0.0054	YN00_kappa	3.2146	YN00_dS SE	0.0303	YN00_N	694.0	YN00_S	230.0	YN00_t	0.171	YN00_omega	0.1163	YN00_dS	0.1695	LWL85m	LWL85m_dN	0.021	LWL85m_w	0.1357	LWL85m_N	696.5	LWL85m_S	227.5	LWL85m_rho	None	LWL85m_dS	0.161	LPB93	LPB93_dN	0.021	LPB93_dS	0.161	LPB93_w	0.1346	LWL85	LWL85_dN	0.021	LWL85_S	205.0	LWL85_dS	0.179	LWL85_w	0.1185	LWL85_N	719.0	NG86	NG86_dN	0.0195	NG86_omega	0.1132	NG86_dS	0.1726
SRR5945977_00794	MG282_maxbin_3_01307	YN00	YN00_dN	0.0058	YN00_dN SE	0.0029	YN00_kappa	3.2146	YN00_dS SE	0.0044	YN00_N	695.4	YN00_S	228.6	YN00_t	0.0163	YN00_omega	1.3154	YN00_dS	0.0044	LWL85m	LWL85m_dN	None	LWL85m_S	nan	LWL85m_dS	None	LWL85m_w	nan	LWL85m_N	nan	LPB93	LPB93_dN	0.006	LPB93_dS	-0.0	LPB93_w	-135.58	LWL85	LWL85_dN	0.007	LWL85_S	204.3	LWL85_dS	-0.0	LWL85_w	-92.708	LWL85_N	719.7	NG86	NG86_dN	0.0057	NG86_omega	1.2711	NG86_dS	0.0045
SRR5945977_00794	MG1343_maxbin_1_00521	YN00	YN00_dN	0.0197	YN00_dN SE	0.0054	YN00_kappa	3.2146	YN00_dS SE	0.0303	YN00_N	694.0	YN00_S	230.0	YN00_t	0.171	YN00_omega	0.1163	YN00_dS	0.1695	LWL85m	LWL85m_dN	0.021	LWL85m_w	0.1357	LWL85m_N	696.5	LWL85m_S	227.5	LWL85m_rho	None	LWL85m_dS	0.161	LPB93	LPB93_dN	0.021	LPB93_dS	0.161	LPB93_w	0.1346	LWL85	LWL85_dN	0.021	LWL85_S	205.0	LWL85_dS	0.179	LWL85_w	0.1185	LWL85_N	719.0	NG86	NG86_dN	0.0195	NG86_omega	0.1132	NG86_dS	0.1726
SRR5945977_00794	MG163_maxbin_09_00125	YN00	YN00_dN	0.0058	YN00_dN SE	0.0029	YN00_kappa	3.2146	YN00_dS SE	0.0044	YN00_N	695.4	YN00_S	228.6	YN00_t	0.0163	YN00_omega	1.3154	YN00_dS	0.0044	LWL85m	LWL85m_dN	None	LWL85m_S	nan	LWL85m_dS	None	LWL85m_w	nan	LWL85m_N	nan	LPB93	LPB93_dN	0.006	LPB93_dS	-0.0	LPB93_w	-135.58	LWL85	LWL85_dN	0.007	LWL85_S	204.3	LWL85_dS	-0.0	LWL85_w	-92.708	LWL85_N	719.7	NG86	NG86_dN	0.0057	NG86_omega	1.2711	NG86_dS	0.0045
SRR5945977_00794	MG1284_maxbin_1_00341	YN00	YN00_dN	0.0029	YN00_dN SE	0.002	YN00_kappa	3.2146	YN00_dS SE	0.0137	YN00_N	695.2	YN00_S	228.8	YN00_t	0.0366	YN00_omega	0.0711	YN00_dS	0.0406	LWL85m	LWL85m_dN	0.004	LWL85m_w	0.133	LWL85m_N	678.3	LWL85m_S	245.7	LWL85m_rho	None	LWL85m_dS	0.033	LPB93	LPB93_dN	0.004	LPB93_dS	0.033	LPB93_w	0.127	LWL85	LWL85_dN	0.004	LWL85_S	204.8	LWL85_dS	0.04	LWL85_w	0.1046	LWL85_N	719.2	NG86	NG86_dN	0.0029	NG86_omega	0.0689	NG86_dS	0.0415
SRR5945977_00794	MG273_maxbin_4_00457	YN00	YN00_dN	0.0168	YN00_dN SE	0.005	YN00_kappa	3.2146	YN00_dS SE	0.0291	YN00_N	694.0	YN00_S	230.0	YN00_t	0.1561	YN00_omega	0.1058	YN00_dS	0.1584	LWL85m	LWL85m_dN	0.018	LWL85m_w	0.1257	LWL85m_N	697.0	LWL85m_S	227.0	LWL85m_rho	None	LWL85m_dS	0.15	LPB93	LPB93_dN	0.018	LPB93_dS	0.149	LPB93_w	0.1256	LWL85	LWL85_dN	0.018	LWL85_S	205.3	LWL85_dS	0.166	LWL85_w	0.1103	LWL85_N	718.7	NG86	NG86_dN	0.0166	NG86_omega	0.1031	NG86_dS	0.1612
ERR1045856_00787	SRR10957311_00760	YN00	YN00_dN	0.0072	YN00_dN SE	0.0032	YN00_kappa	3.2146	YN00_dS SE	0.0146	YN00_N	694.9	YN00_S	229.1	YN00_t	0.0501	YN00_omega	0.1594	YN00_dS	0.0454	LWL85m	LWL85m_dN	0.007	LWL85m_w	0.1869	LWL85m_N	667.8	LWL85m_S	256.2	LWL85m_rho	None	LWL85m_dS	0.04	LPB93	LPB93_dN	0.007	LPB93_dS	0.04	LPB93_w	0.1863	LWL85	LWL85_dN	0.007	LWL85_S	205.2	LWL85_dS	0.05	LWL85_w	0.1391	LWL85_N	718.8	NG86	NG86_dN	0.0072	NG86_omega	0.1554	NG86_dS	0.0462
ERR1045856_00787	SRR10957314_00788	YN00	YN00_dN	0.0043	YN00_dN SE	0.0025	YN00_kappa	3.2146	YN00_dS SE	0.0127	YN00_N	694.6	YN00_S	229.4	YN00_t	0.0364	YN00_omega	0.1213	YN00_dS	0.0357	LWL85m	LWL85m_dN	0.007	LWL85m_w	0.2512	LWL85m_N	708.8	LWL85m_S	215.2	LWL85m_rho	None	LWL85m_dS	0.028	LPB93	LPB93_dN	0.006	LPB93_dS	0.029	LPB93_w	0.2318	LWL85	LWL85_dN	0.007	LWL85_S	205.0	LWL85_dS	0.029	LWL85_w	0.2359	LWL85_N	719.0	NG86	NG86_dN	0.0043	NG86_omega	0.1171	NG86_dS	0.0367
ERR1045856_00787	MG343_maxbin_1_00202	YN00	YN00_dN	0.0439	YN00_dN SE	0.0082	YN00_kappa	3.2146	YN00_dS SE	0.0168	YN00_N	693.5	YN00_S	230.5	YN00_t	0.1445	YN00_omega	0.7196	YN00_dS	0.061	LWL85m	LWL85m_dN	0.042	LWL85m_w	0.559	LWL85m_N	750.5	LWL85m_S	173.5	LWL85m_rho	None	LWL85m_dS	0.075	LPB93	LPB93_dN	0.042	LPB93_dS	0.072	LPB93_w	0.5859	LWL85	LWL85_dN	0.043	LWL85_S	203.0	LWL85_dS	0.064	LWL85_w	0.6809	LWL85_N	721.0	NG86	NG86_dN	0.0432	NG86_omega	0.6792	NG86_dS	0.0636
ERR1045856_00787	ERR1939897_00774	YN00	YN00_dN	0.0087	YN00_dN SE	0.0036	YN00_kappa	3.2146	YN00_dS SE	0.017	YN00_N	695.2	YN00_S	228.8	YN00_t	0.0641	YN00_omega	0.145	YN00_dS	0.0599	LWL85m	LWL85m_dN	0.008	LWL85m_w	0.1602	LWL85m_N	678.6	LWL85m_S	245.4	LWL85m_rho	None	LWL85m_dS	0.055	LPB93	LPB93_dN	0.009	LPB93_dS	0.051	LPB93_w	0.1783	LWL85	LWL85_dN	0.008	LWL85_S	204.7	LWL85_dS	0.066	LWL85_w	0.126	LWL85_N	719.3	NG86	NG86_dN	0.0086	NG86_omega	0.1419	NG86_dS	0.0607
ERR1045856_00787	SRR8179089_00793	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	3.2146	YN00_dS SE	0.0044	YN00_N	694.7	YN00_S	229.3	YN00_t	0.0033	YN00_omega	0.0	YN00_dS	0.0044	LWL85m	LWL85m_dN	None	LWL85m_S	nan	LWL85m_dS	None	LWL85m_w	nan	LWL85m_N	nan	LPB93	LPB93_dN	0.0	LPB93_dS	0.003	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	205.0	LWL85_dS	0.004	LWL85_w	0.0	LWL85_N	719.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0045
ERR1045856_00787	SRR10389210_00788	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	3.2146	YN00_dS SE	0.0044	YN00_N	694.7	YN00_S	229.3	YN00_t	0.0033	YN00_omega	0.0	YN00_dS	0.0044	LWL85m	LWL85m_dN	None	LWL85m_S	nan	LWL85m_dS	None	LWL85m_w	nan	LWL85m_N	nan	LPB93	LPB93_dN	0.0	LPB93_dS	0.003	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	205.0	LWL85_dS	0.004	LWL85_w	0.0	LWL85_N	719.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0045
ERR1045856_00787	SRR13259104_00810	YN00	YN00_dN	0.0087	YN00_dN SE	0.0036	YN00_kappa	3.2146	YN00_dS SE	0.017	YN00_N	695.2	YN00_S	228.8	YN00_t	0.0641	YN00_omega	0.145	YN00_dS	0.0599	LWL85m	LWL85m_dN	0.008	LWL85m_w	0.1602	LWL85m_N	678.6	LWL85m_S	245.4	LWL85m_rho	None	LWL85m_dS	0.055	LPB93	LPB93_dN	0.009	LPB93_dS	0.051	LPB93_w	0.1783	LWL85	LWL85_dN	0.008	LWL85_S	204.7	LWL85_dS	0.066	LWL85_w	0.126	LWL85_N	719.3	NG86	NG86_dN	0.0086	NG86_omega	0.1419	NG86_dS	0.0607
ERR1045856_00787	SRR3350448_00742	YN00	YN00_dN	0.0131	YN00_dN SE	0.0044	YN00_kappa	3.2146	YN00_dS SE	0.0182	YN00_N	695.3	YN00_S	228.7	YN00_t	0.0808	YN00_omega	0.189	YN00_dS	0.0691	LWL85m	LWL85m_dN	0.013	LWL85m_w	0.1927	LWL85m_N	693.0	LWL85m_S	231.0	LWL85m_rho	None	LWL85m_dS	0.068	LPB93	LPB93_dN	0.013	LPB93_dS	0.067	LPB93_w	0.1927	LWL85	LWL85_dN	0.012	LWL85_S	205.0	LWL85_dS	0.076	LWL85_w	0.1648	LWL85_N	719.0	NG86	NG86_dN	0.013	NG86_omega	0.1842	NG86_dS	0.0704
ERR1045856_00787	MG1348_maxbin_1_01252	YN00	YN00_dN	0.0242	YN00_dN SE	0.006	YN00_kappa	3.2146	YN00_dS SE	0.0311	YN00_N	693.7	YN00_S	230.3	YN00_t	0.1857	YN00_omega	0.1378	YN00_dS	0.1755	LWL85m	LWL85m_dN	0.025	LWL85m_w	0.1478	LWL85m_N	692.4	LWL85m_S	231.6	LWL85m_rho	None	LWL85m_dS	0.169	LPB93	LPB93_dN	0.025	LPB93_dS	0.169	LPB93_w	0.1482	LWL85	LWL85_dN	0.024	LWL85_S	205.3	LWL85_dS	0.19	LWL85_w	0.1263	LWL85_N	718.7	NG86	NG86_dN	0.024	NG86_omega	0.1347	NG86_dS	0.1779
ERR1045856_00787	MG151_maxbin_2_01047	YN00	YN00_dN	0.0014	YN00_dN SE	0.0014	YN00_kappa	3.2146	YN00_dS SE	0.0077	YN00_N	695.2	YN00_S	228.8	YN00_t	0.0131	YN00_omega	0.1087	YN00_dS	0.0132	LWL85m	LWL85m_dN	0.001	LWL85m_w	0.1097	LWL85m_N	694.1	LWL85m_S	229.9	LWL85m_rho	None	LWL85m_dS	0.013	LPB93	LPB93_dN	0.001	LPB93_dS	0.013	LPB93_w	0.1232	LWL85	LWL85_dN	0.001	LWL85_S	204.7	LWL85_dS	0.014	LWL85_w	0.0942	LWL85_N	719.3	NG86	NG86_dN	0.0014	NG86_omega	0.1053	NG86_dS	0.0136
ERR1045856_00787	SRR10957307_00773	YN00	YN00_dN	0.0072	YN00_dN SE	0.0032	YN00_kappa	3.2146	YN00_dS SE	0.0146	YN00_N	694.9	YN00_S	229.1	YN00_t	0.0501	YN00_omega	0.1594	YN00_dS	0.0454	LWL85m	LWL85m_dN	0.007	LWL85m_w	0.1869	LWL85m_N	667.8	LWL85m_S	256.2	LWL85m_rho	None	LWL85m_dS	0.04	LPB93	LPB93_dN	0.007	LPB93_dS	0.04	LPB93_w	0.1863	LWL85	LWL85_dN	0.007	LWL85_S	205.2	LWL85_dS	0.05	LWL85_w	0.1391	LWL85_N	718.8	NG86	NG86_dN	0.0072	NG86_omega	0.1554	NG86_dS	0.0462
ERR1045856_00787	AP012332_1_00812	YN00	YN00_dN	0.0087	YN00_dN SE	0.0036	YN00_kappa	3.2146	YN00_dS SE	0.017	YN00_N	695.2	YN00_S	228.8	YN00_t	0.0641	YN00_omega	0.145	YN00_dS	0.0599	LWL85m	LWL85m_dN	0.008	LWL85m_w	0.1602	LWL85m_N	678.6	LWL85m_S	245.4	LWL85m_rho	None	LWL85m_dS	0.055	LPB93	LPB93_dN	0.009	LPB93_dS	0.051	LPB93_w	0.1783	LWL85	LWL85_dN	0.008	LWL85_S	204.7	LWL85_dS	0.066	LWL85_w	0.126	LWL85_N	719.3	NG86	NG86_dN	0.0086	NG86_omega	0.1419	NG86_dS	0.0607
ERR1045856_00787	MG108_maxbin_1_00644	YN00	YN00_dN	0.0014	YN00_dN SE	0.0014	YN00_kappa	3.2146	YN00_dS SE	0.0062	YN00_N	694.9	YN00_S	229.1	YN00_t	0.0098	YN00_omega	0.164	YN00_dS	0.0088	LWL85m	LWL85m_dN	0.001	LWL85m_w	0.2451	LWL85m_N	619.0	LWL85m_S	305.0	LWL85m_rho	None	LWL85m_dS	0.006	LPB93	LPB93_dN	0.001	LPB93_dS	0.006	LPB93_w	0.2451	LWL85	LWL85_dN	0.001	LWL85_S	204.7	LWL85_dS	0.009	LWL85_w	0.1416	LWL85_N	719.3	NG86	NG86_dN	0.0014	NG86_omega	0.1584	NG86_dS	0.009
ERR1045856_00787	SRR5449043_00788	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	3.2146	YN00_dS SE	0.0044	YN00_N	694.7	YN00_S	229.3	YN00_t	0.0033	YN00_omega	0.0	YN00_dS	0.0044	LWL85m	LWL85m_dN	None	LWL85m_S	nan	LWL85m_dS	None	LWL85m_w	nan	LWL85m_N	nan	LPB93	LPB93_dN	0.0	LPB93_dS	0.003	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	205.0	LWL85_dS	0.004	LWL85_w	0.0	LWL85_N	719.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0045
